answer_id	Essay_id	Essay_set	Prompt_id	answer
1	20716	8	3	"A long time ago when I was in third grade, I had a friend @PERSON2 whose mom was perpetually in a bad mood. She never laughed, and she never smiled, her face a permanent mask of sternness. Every time I saw her, I would offer a cheerful smile, but all she would do was frown deeply and keep walking without a word. At first, I didn't know she was a grouch; I just thought she didn't like me or something, which made me a little sad. When @PERSON2 finally told me his mom was just a grouch, I started to laugh and laugh with relief. He asked me what was so funny, and I told him that I had thought his mom didn't like me because every time I saw her, I would smile and she would just frown and walk away. That made my friend laugh, and we were cracking up so hard in class that we got in trouble with the teacher. The next day, @PERSON2 and I were eating lunch at school when he turned to me and said, ""Hey, you're pretty good at making people laugh."" I modestly said, ""No, I am not; my jokes are horrible."" He insisted, ""<@CAPS1 let's put them to the test. Go up to someone new to this school."" I agreed, saying ""@CAPS1,"" so we went around the whole school looking for a new student. Unfortunately, we couldn't find one, and we heard the bell ring, forcing us to run to our class. We sat in the back of the classroom, just @PERSON2 and I with an empty seat between us. We were excited because our teacher, @PERSON1, was going to show us a movie. @PERSON1 stood at the front of the room and announced, ""Class today I have an announcement; we have a new student in our class. Say hello to @LOCATION1."" @ORGANIZATION1 then walked through the door. @PERSON1 told @ORGANIZATION1 she could sit in the back between @PERSON2 and me. She sat down, turned to both of us, and said a quiet hello. @PERSON2 gave me a look that said, ""Tell her the joke,"" and I gave him a thumbs up. I turned to @LOCATION1 and said, ""Hi, I'm @CAPS4. Do you want to hear a joke?"" @ORGANIZATION1 said, ""Yeah, sure."" I started, ""<@CAPS5 knock."" She said, ""Who's there?"" I said, ""Boo."" She said, ""Boo who?"" I said, ""Oh, don't cry, I am right here."" At first, she didn't laugh because she didn't get it, but during the middle of the movie, she suddenly said, ""Ohhhh, I get it,"" and she started to laugh quietly. @PERSON2 turned to me and said, ""I told you so."" Later, @PERSON2 got this crazy idea that if I spent the night at his house, I could make his mom laugh or at least make her smile. I said, ""<@CAPS1 sounds like a plan."" I asked my mom if it was @CAPS1 if I could spend the night at @PERSON2's house, and she said, ""Yeah, just make sure it's @CAPS1 with his mom."" @PERSON2 asked his mom, and she said it was @CAPS1. When I got to @PERSON2's house, the first thing we did was play video games for a while. When it was dinner time, we all sat down at the table to eat, with @PERSON2 and I on one side and his parents on the other. As we started eating, @PERSON2 told me to tell the joke to his parents, and I said ""@CAPS1."" So I said to them, ""<@CAPS5 @CAPS5."" They replied, ""Who's there?"" I said, ""Boo."" They said, ""Boo who?"" I said, ""Oh, don't cry, I am right here."" His parents started to laugh and laugh, and they kept laughing for what felt like five minutes. @PERSON2 turned to me and yelled, ""It worked!"" His mom asked what worked, and @PERSON2 explained everything to them. His mom then told us that her mom had recently died and that's why she had been in such a bad mood. After dinner, we went to bed and fell asleep. The next morning, when my mom came to pick me up, she asked me how the sleepover went. I said it was fun and that I made people laugh. She said, ""@CAPS1, but laughter isn't going to help you clean your room."" All I could say was, ""Gosh darn it."""
2	20717	8	3	"Softball has to be one of the single most greatest sports alive; playing softball in college has always been a primary goal of mine. I love the feeling of the dirt that sticks to your face after a slide, the sweat dripping from your forehead during a hot game, and the gallons and gallons of water you pour all over yourself to keep cool in the blistering @CAPS2 sun. Although I love the sport itself, I feel that the memories you acquire from the times you have with your teammates are the things you remember the most throughout your entire softball career. I have always had great memories through softball, filled with many laughs, tears, and frustrations, so when I had the opportunity to play on a top-notch team, I looked forward to all the many more memories I would create. Hood @CAPS1 @CAPS2 was my team name, and I had played almost four years with this local team. Many of these girls were like sisters to me; they had treated me amazingly throughout my years playing with them. I felt like I had found my set team, and I was going to play with these girls all through high school, and we would become even closer. As my fifth year now approached, I was looking forward to it, but when my dad came up with the idea that maybe I should play for a team not as local, that idea was also very enticing. I now faced a big dilemma: either stay with the team I knew so well and continue to play with them until high school ended, or play with a team I knew nothing about, with girls that might not like me, girls that were so much better than me, and who might look down upon me. As I looked at the pros and cons of both teams, I initially decided no; I would stay with the team that I knew so well and remain comfortable where I was at. At that point, softball season was just around the corner, and I began to reanalyze everything. Did I really want to stay and be comfortable? Or maybe I should challenge myself to become a better player; maybe I could work hard enough to have college scouts take a look at me and hopefully have me play for them later. I then decided I would take a chance and try out for this new team. As my dad and I drove to the field where I would try out for this team, my stomach was in knots. I wanted this team to like me, and I was playing all the possible ways I could greet them in my head so I didn't sound snobby or like a grump. The time moved quickly, and I wished it would slow down; my heart felt like it was beating a million times per second. I was so nervous my mouth began to feel sticky and have an odd taste to it, and soon after, my mouth became bone dry—no taste, no flavor, just a sticky mess. The car then became stationary, and my dad looked at me and just said, ""Ready or not, here we come."" Nervousness began to take over my body; my arms were shaking uncontrollably, and I was second-guessing every move I made. I even had troubles removing my seat belt. As I approached the field, it felt like time was in slow motion. Walking by, I saw all the girls turn their heads to see what new fresh meat had arrived. My first thought was to run; that was it, I didn't want to go, I was done, I wanted to go home, I was ready to start my year with the @CAPS2. I just couldn't take it. Then, as I walked onto the field, they all grew a smile. Each and every one of them told me their names, their favorite color, and a small fun fact about themselves. I found myself laughing throughout my whole tryout; there were no awkward moments, and I genuinely enjoyed my time there. I couldn't wait to go back. I now had made new friends, friends I knew I would grow close with. My year with this team was amazing; I have friendships with these girls that I never would have discovered if I hadn't gone. Those girls are like family, and the coaches even more so. Laughter played a very big role in the decision I made to play with this team. If I had just gone and tried out and had not had fun and laughed, I would have decided to play with the @CAPS2. I have had great memories with the @CAPS2, but softball is also all about going out, discovering new friendships, and therefore, enjoying the sport as well as the people you meet along the way."
3	20718	8	3	"Some people like making people laugh; I absolutely love it. I will do most anything to get a good, genuine laugh. I will make fun of myself, do insanely stupid things, and sometimes even hurt myself, though not in any serious way. When I was little, I didn't really understand the nuances of laughter. For some odd reason, I could never tell the difference if people were laughing at something I did or laughing with me. I was kind of ""special"" in some areas as a kid, and I still am today in many ways. Still, at the tender age of five, I loved making people laugh, and being special, I would do even crazier things just for a laugh. Mind you, I was also kind of a spaz, and a really big one at that. I was the most hyperactive five-year-old you will ever meet. For example, one time I hit myself in the head with a hammer. Another time, I was dancing around in class with a pencil in my hand, stabbed myself in the head with it, and needed stitches. One of the craziest times, though, was a couple of days before I had to take pictures for school, and I wanted to go play outside. My mom, knowing how ""special"" I was—a trait I undoubtedly got from her—wouldn't allow me to go. The expert persuasive kid I was back then somehow convinced her to let me go outside. Before I could even reach the street, I fell headfirst onto the corner of the sidewalk, leaving a huge mark and completely ruining the pictures. Although that might make some people laugh, this is a story about laughter, not just me being a spaz. Now that you know that I love making people laugh, that I'm ""special,"" and that I'm a complete spaz, I can get on with the main story. Well, I was in kindergarten, and I loved school because I got to hang out with my friends and play with blocks. That might sound stupid, but I was in kindergarten, after all. The only thing I didn't like about kindergarten was bullies. Surprisingly, I have never had a bully except in kindergarten, but this was a bad bully. He would give me wedgies at story time—the whole deal—which was the best time to do so because the teacher couldn't see. I still know the bully too, but he's no bully anymore; he's a goody two-shoes now, which I find odd. Anyways, kindergarten was a very good year for me except for one day, and every day I got a wedgie. That day is what this whole story is about; it's why I told you I love making people laugh, why I told you I'm ""special,"" and a spaz. Everything in the story circles around this one day, *dramatic pause*, in kindergarten. It started out like any other day in kindergarten. I woke up, did my daily routine, hopped in the car, and headed to school. When I got to school, I grabbed my daily binder and patted the education sign like a mall cop would pat the 'observe and report' sign. I did all my work, which was basically just coloring. It came around break, so we ran around the playground and got our little snack. When we finished getting the last few drops out of our juice boxes, we headed over to story time. We were all sitting in the little circle, which was more like a deformed oval, listening to the story. Right when I would get into the story and lose my guard, I would receive an excruciatingly painful—for a five-year-old—wedgie. The story was almost finished, and our five-year-old attention spans were wearing thin; we were all getting excited. The story finally finished, and we were standing up, and this is where my memory starts to fade a bit. I cracked a really funny joke, and the whole kindergarten class erupted into laughter. Me, being a ""special"" spaz that couldn't tell if people were laughing at me or with me, burst into tears. I remember balling my eyes out at the drinking fountain, trying to hide my tears. One of the teachers noticed and tried to help me by telling me that they were laughing at my joke, not at me. It took me a couple of minutes to stop crying, but a little longer to fully realize they were not laughing at me. To this day, I still get reminded by classmates about that day. Of course, I can laugh about it now, but that was in kindergarten; I'm in ninth grade now, and for people to remember that is kind of crazy to me. It was a negative experience then, but it turned into a blessing in disguise. It made me grow into a better person; I can now tell the difference in laughter and also be okay when people do laugh at me, since doing dumb things to make"
4	20719	8	3
5	20721	8	3
6	20722	8	3	"I'm going to tell you a little story. I remember a time when my cousin @PERSON1 and I decided to make a snowman at his house in @LOCATION1, @LOCATION2. I say to him, ""I'm bored, what do you want to do?"" @PERSON1 replies, ""Let's go make a snowman."" I agree that that would be fun. He starts reaching for a jacket and gloves, but I stop him and say, ""What are you getting those for?"" ""It's not cold outside."" ""Fine,"" replies @PERSON1. ""Don't say I didn't warn you."" We start our snowman by building the base, the biggest piece for the bottom. And after about fifteen minutes the base is almost done, but we notice that we're getting cold. ""Maybe we should go inside?"" @PERSON1 says. ""Yeah, I bet mom will even make us some hot chocolate."" So off we go back inside hoping for some delectably warm hot chocolate. I see his mom and ask, ""Can we have some hot chocolate please?"" ""You two look cold, Of course I'll make you some."" So @PERSON1 and I sit downstairs waiting anxiously for our hot chocolate by the heater to get warm. ""It's ready!"" his mom calls from upstairs. We fly down the hall and rush up the stairs. And to our amazement we find not only hot chocolate but a bag of chips as well. ""Thanks mom!"" I say. ""You are the best!"" says @PERSON1. ""You're welcome boys,"" says his mom. @PERSON1 and I sit down at the table and start drinking our hot chocolate, while his mom puts some chips on paper towels for us. I start eating the chips by the handfuls whereas @PERSON1 grabs one, just one. I ask him, ""Why did you only grab one @PERSON1?"" Out of the corner of his eye he looks at me and slowly brings the chip to his mouth and takes a bite. As he did that I fell out of my chair in a fit of hysterical laughter. His mom hears the thump of me hitting the floor and runs upstairs to find me laughing. ""What's so funny?"" she asks. I say to @PERSON1, ""Show her."" @PERSON1 then complies and grabs another chip and while he looks at her from the corner of his eye, slowly brings it to his mouth and takes a bite. I start busting up laughing again, yet his mom doesn't see the humor. She simply asks, ""Why is that so funny?"" @PERSON1 replies, ""I have no idea but he just about died from laughter. I start to stop laughing and I'm able to stand up again. I then tell his mom, ""It's the way he looks at you, it just makes you laugh."" I then try to do the same thing, but with no effect to @PERSON1. ""Why isn't it working?"" I ask. ""Because I'm awesome like that and you're not,"" he says. ""Fine, well I'm gonna keep at it until I get it right."" So I try to mimic everything I saw him do, but to no avail. All I made happen was I spilled my hot chocolate all over myself, which made him laugh, albeit not the way I wanted to. ""You want me to show you?"" @PERSON1 says. ""Yes!!!! Please!"" I beg. ""Fine, don't say I didn't warn you."" He proceeds then to grab another chip and while looking at me from the corner of his eye, bites the chip. I start laughing uncontrollably then and without pause. After about fifteen minutes I stop laughing. ""I'll get that right!"" I say. @PERSON1 says, ""Try it."" I grab a chip and look straight at him and bite down, nothing. I try again, this time while looking at him from the corner of my eye, nothing yet again. I say to myself, ""If I can't get it this time I'm giving up."" ""Okay, here goes."" I grab a chip and slowly bring it to my mouth while squinting at him from the corner of my eye. I bite the chip. I notice he's laughing. He's laughing!!! ""I told you I'd get it!"" ""Yes, yes you did."" And this is one of the many times laughter brought my cousin @PERSON1 and I together."
7	20723	8	3	"My best friend, @PERSON1 and I have been close ever since we were eight. We met through weekly dance lessons at our local dance studio. We've stayed close throughout the years because we've always done similar activities. We're very different from each other though. I'm more out going, I like to speak my mind and I'm more carefree. She's the opposite. She's very conservative and she can take things too seriously. But either way, we manage to even each other out. Finals week had just gotten over, and @PERSON1 and I had been planning a sleepover all week. We just needed time to relax and have some time to ourselves. When I had gotten home from school, I gave her a quick call. ""Hello?"" she answered. ""Hey, what time did you wanna hang out?"" I asked. ""I was thinking six?"" ""Sounds good!"" I quickly hung up the phone and gathered up my gear. I grabbed my toothbrush, pillow, pajamas, and my blanket. I put my shoes on and headed back out the door. My dad dropped me off with all of me gear. I had brought my pajamas, my pillow, and an extra blanket. I walked up her sidewalk to her door, knocked, and waited. Only seconds later did she answer it with a big smile across her face. She lead me down to her basement where she had all the junk food set out ready for us to attack. She had gone to the store earlier that day and had bought everything. She had set it all up on her old pool table that nobody used. There were chips, cookies, sodas, candy, chocolate, and pizza. I set my stuff down on the chair in the corner of the room and we feasted. Of course, we couldn't eat all the food. We simply weren't big enough. After eating for almost an hour straight, we laid on her basement floor trying to gain composure. We started laughing at silly little things that came up on commercials on her big screen TV. Eventually, we got to talking about how each of our finals went. ""I did soo good on all of mine! I'm gonna get ALL A's"" @PERSON1 bragged. She has gotten straight A's every year since middle school. ""I think I did pretty well too, not so sure about an A though."" I said as I was laying upside down on the floor. ""Well, we'll just see tomorrow!"" We finally decided to move ourselves over to the couch on the opposite side of the pool table, so we could face the TV. It was already ten in the morning and we were still on a sugar high. We switched back and forth from watching some old scary movie, and the top twenty music videos of the week. That had passed some time and before we knew it, it was six in the morning. @PERSON1 and I were laying on opposite ends of each other. Occasionally, one of us would get some chips or candy from the table. We grew tired to the point where we couldn't keep our eyes open. No one even had enough energy to turn off the overhead light. We fell asleep fast. When I woke-up the next morning, @PERSON1 wasn't laying across from me anymore. She was sitting in the corner chair where I had set my stuff. I looked at the clock, and it was already 10:30 in the afternoon. I looked back and @PERSON1, she seemed somewhat upset. I shifted around under my blanket so I could face her. ""Hey..."" I grunted, while I was stretching. ""Morning."" she said abruptly. She was holding a folded piece of paper in her hand. ""What's up?"" I asked, sitting up on the couch. She crumpled up the piece of paper and threw it at me. I picked it up from my lap and unfolded it. It was her report card. I scanned down the paper looking at all of her grades. She had received all A's... and one B. She had gotten a B in her math class. I looked up from the paper to see her hands covering her face. I walked over to her kinda amused by how upset she was. ""You got a B... and you're crying?"" I asked. She looked up at me quickly. I looked at her with a stupid face, and she busted out laughing. She felt so stupid for crying over one B. I stared laughing too. I knew my grades we be far worse. Heck, I'd be glad to get B's. @PERSON1 and I are the perfect best friends. We even each other out. I tell her to lighten up, and she tells me to focus more. You can't take little things like that too seriously, it's just not worth the stress. Sometimes you just gotta relax, and maintain your focus. You have to find your perfect balance of work, and play."
8	20724	8	3	Laughter is a really good thing to have in any relationship you are in whether its a friendship, a love relationship, or work relationship. Either way you need laughter so you don't get so up tight that you are no fun to be around. Every now and then somebody around you in your life needs some laughter to cheer them up. People should laugh every day because it makes you feel happy even when you are in a really bad mood. When you are feeling down all you really want is someone to talk to you and make you smile, laugh, and giggle. It really feels good when you laugh with a friend or a significant other. You like to see people smile and laugh. Your friends and family also like to see you laugh here and there once in awhile. So every now and then laugh for once and be happy even if it is for a few seconds in your life. Laughter is a major thing to have in your life. Its nice to laugh and giggle even when life gets you down and is crappy. Anyone and everyone needs to laugh so they don't become so grouchy and unbearable to be around. So please for everyone's sake around you and in your life please laugh. Come on, you know you want to laugh. Ha ha ha. I hope that at least made you smile a little bit. In any relationship you have or are in, laughter is a major thing you need. Always try to laugh here and there and you will do just fine in life no matter how screwed up life is at that moment when you laugh.
9	20725	8	3	I believe that with all people laughter, and having a sense of humor, is something that generally everyone has in common, everyone loves to share with others. Among young teenage girls, laughter is a commodity that is infectious but always wonderful. It's the purest kind of joy we have, it's something that brings humans together. It's the beginning and end of friendship and unity. Laughter can ring out and lift the spirits of those that really need it. A simple laugh can make the worst day a little alright. We all know that feeling of dread, and sadness. The kindness, generosity, and good of laughter is one of the few things that are right nowadays. Even in poverty, depression, and oppression the simple joy of laughter can wash away a person's worries for a split second and fill us with utter warmth. @PERSON1 and I have been the best of friends since we were ten-years-old, and laughter has always been our strongest element. @PERSON1 and I have a knack for making each other burst out in laughter when all we want to do is be angry or just cry. We've decided that apart, we're just a little funny, but with our powers combined we could make anyone laugh. We use that power on each other when we're having bad days, or we simply need some cheering up. I think if it wasn't for laughter we wouldn't even be friends anymore. It really is what brings us together as best friends. We'd be different people. Even if I drifted from her we'd always be cracking jokes, making each others guts hurt, and tearing up from laughing so hard. My first impression of @PERSON1 was of her stomping down to our neighborhood park to yell at her sister, whom I had been playing with at the time. It would be a very self-explanatory reason of why I didn't like her at first. Luckily, after going to @PERSON1's house with her sister, @PERSON1 and I found that we had many things in common, and we were only four months apart. That childish kind of cajoling held our friendship together, for it was a bit rocky at the beginning. Always fighting, and arguing about things that now, we look back on and laugh at our adolescent stupidity. Either one of us would be popping off with dumb little comments at each other when neither of us wanted to apologize. One time she proceeded to tell me that I couldn't hear her because I had a big bug in my ear. Now we can remind each other of things like that and have a good ole time laughing about it. We were mere ten-year-old's then. Now, almost sixteen, we rarely fight, but we always laugh and make the best of what we've got with our poking fun. Laughter was definitely the band-aid in the beginning of our rickety friendship. @PERSON1 has a gift to make anything funny at any time. She says the wrong but hilarious things, but always at the right time. Laughter is now a necessity between us, it's what keeps our friendship so strong. I think of what the human race would be like if laughter was not a factor in everyday life. Everyone knows that it wasn't a good day if you haven't laughed or let alone smiled. People would be dull, and just unhappy. Laughter heals people from sickness, it gives us the feeling that maybe everything is going to be okay after all. I truly believe that it
10	20726	8	3
